Date,Open,High,Low,Close,Adj Close,Volume
2021-06-22,545.250000,559.950012,542.299988,556.549988,555.645325,5752921
2021-06-23,560.000000,560.849976,538.400024,540.150024,539.272034,11242702
2021-06-24,541.900024,550.549988,539.200012,549.049988,548.157532,8668680
2021-06-25,549.849976,551.000000,540.500000,547.500000,546.610046,5039822
2021-06-28,549.750000,550.799988,544.250000,547.400024,546.510254,3259830
2021-06-29,547.799988,553.750000,541.000000,542.599976,541.718018,7927880
2021-06-30,544.849976,548.000000,542.000000,545.650024,544.763062,4293322
2021-07-01,545.000000,545.900024,538.000000,539.349976,538.473267,4329374
2021-07-02,540.099976,542.299988,533.599976,538.599976,537.724487,4157307
2021-07-05,542.900024,542.900024,535.549988,536.349976,535.478149,3439169
2021-07-06,536.549988,538.299988,531.849976,532.599976,531.734253,4193441
2021-07-07,534.049988,536.400024,525.099976,532.150024,531.285034,5377687
2021-07-08,533.900024,536.950012,528.000000,531.000000,530.136841,4565510
2021-07-09,527.400024,530.950012,523.250000,525.799988,524.945313,5724608
2021-07-12,530.750000,532.150024,523.200012,525.849976,524.995239,3865556
2021-07-13,528.000000,529.500000,522.599976,524.849976,523.996826,4172358
2021-07-14,526.250000,563.299988,525.599976,561.700012,560.786987,29348083
2021-07-15,561.000000,579.650024,559.000000,575.900024,574.963928,31066201
2021-07-16,580.000000,589.250000,568.299988,577.750000,576.810852,36907827
2021-07-19,572.549988,584.000000,570.000000,573.799988,572.867310,10857851
2021-07-20,575.700012,578.150024,561.549988,568.099976,567.176514,10523527
2021-07-22,577.099976,585.000000,571.000000,584.200012,583.250427,12043385
2021-07-23,586.500000,601.799988,583.700012,599.150024,598.176147,14057455
2021-07-26,600.099976,600.500000,588.250000,590.450012,589.490234,6099903
2021-07-27,588.900024,594.650024,584.150024,591.450012,590.488647,3983137
2021-07-28,590.950012,593.349976,583.000000,591.950012,590.987793,4573930
2021-07-29,593.599976,598.000000,587.900024,590.450012,589.490234,5834470
2021-07-30,588.849976,593.000000,585.000000,587.150024,586.195618,3178206
2021-08-02,588.200012,595.400024,582.250000,592.250000,591.287292,4623898
2021-08-03,604.000000,604.000000,594.150024,599.400024,598.425720,5165607
2021-08-04,603.500000,604.000000,594.299988,596.799988,595.829895,4509356
2021-08-05,597.500000,614.500000,597.500000,600.900024,599.923279,11294364
2021-08-06,603.750000,606.400024,596.299988,598.000000,597.027954,5270200
2021-08-09,600.000000,606.000000,595.500000,596.799988,595.829895,4646751
2021-08-10,598.400024,608.950012,593.099976,603.849976,602.868408,7027782
2021-08-11,601.900024,606.500000,598.450012,601.250000,600.272705,4282513
2021-08-12,602.000000,608.900024,600.650024,605.849976,604.865173,3952508
2021-08-13,606.000000,620.450012,606.000000,615.500000,614.499512,8364684
2021-08-16,616.099976,620.900024,610.500000,614.049988,613.051880,3572426
2021-08-17,613.750000,637.049988,611.200012,634.900024,633.867981,11822772
2021-08-18,635.750000,639.200012,624.599976,629.400024,628.376953,6923577
2021-08-20,622.500000,631.950012,618.000000,620.049988,619.042114,6170693
2021-08-23,626.000000,636.950012,623.500000,628.849976,627.827820,7036375
2021-08-24,636.000000,636.000000,624.099976,633.549988,632.520142,4483718
2021-08-25,635.000000,642.799988,629.549988,631.650024,630.623291,6407718
2021-08-26,632.200012,638.500000,626.000000,628.950012,627.927673,4208351
2021-08-27,629.500000,636.000000,625.299988,634.950012,633.917908,4371554
2021-08-30,635.950012,639.500000,630.549988,632.450012,631.421997,4371855
2021-08-31,634.599976,642.549988,628.900024,640.950012,639.908142,7795908
2021-09-01,643.799988,647.349976,635.250000,642.049988,641.006348,4725222
2021-09-02,645.000000,657.000000,640.750000,651.450012,650.391113,4538778
2021-09-03,653.000000,656.700012,649.500000,655.099976,654.035095,3774970
2021-09-06,656.650024,688.700012,656.650024,686.450012,685.334229,12338416
2021-09-07,690.000000,690.000000,672.750000,674.250000,673.153992,6406109
2021-09-08,675.400024,675.400024,660.000000,662.200012,661.123596,6716231
2021-09-09,660.900024,664.549988,654.000000,662.349976,661.273315,5805730
2021-09-13,662.349976,671.849976,657.849976,670.750000,669.659729,5588789
2021-09-14,671.000000,675.700012,670.000000,673.450012,672.355347,3661338
2021-09-15,674.000000,680.549988,670.000000,674.049988,672.954346,4145416
